,xcoord,ycoord
s_008um_00491_00199-1,15421.648045435915,14480.850236731812
s_008um_00128_00469-1,7379.133674798522,4003.598058215174
s_008um_00479_00375-1,10277.40512173643,14208.466983568267
s_008um_00387_00467-1,7551.130855354608,11563.718807156483
s_008um_00341_00119-1,17692.525438933422,10066.087792161989
s_008um_00625_00401-1,9582.258467245865,18481.561750280704
s_008um_00377_00555-1,4977.762759042466,11310.905707572329
s_008um_00567_00397-1,9673.63526388697,16786.883624512513
s_008um_00287_00602-1,3566.2099359499953,8704.709366785397
s_008um_00650_00196-1,15578.610105181064,19121.00859870848
s_008um_00383_00605-1,3520.8573152579374,11508.250798797646
s_008um_00475_00120-1,17721.690506660078,13978.766663108281
s_008um_00690_00487-1,7100.1857840771345,20416.518326900572
s_008um_00591_00646-1,2415.6319942006676,17597.214177122736
s_008um_00274_00110-1,17926.192367866126,8105.836486150742
s_008um_00092_00301-1,12268.817039475069,2877.1714540458574
s_008um_00561_00510-1,6372.1825034491385,16661.63826267573
s_008um_00220_00364-1,10485.197185197434,6642.5916610142385
s_008um_00044_00310-1,11985.010326708672,1479.6642412083254
s_008um_00516_00390-1,9855.667344606942,15295.140559409629
s_008um_00327_00246-1,13977.59593766676,9713.867779368524
s_008um_00605_00484-1,7150.472057070742,17934.39287007172
s_008um_00690_00363-1,10720.105154714189,20362.01823310308
s_008um_00567_00250-1,13965.600305307873,16721.99075436253
s_008um_00570_00170-1,16302.947512136707,16774.247250373443
s_008um_00161_00539-1,5349.95634754361,4998.366873009672
s_008um_00359_00571-1,4502.789507690133,10792.601450218192
s_008um_00333_00588-1,3995.110850091331,10041.226114957453
s_008um_00336_00121-1,17631.936963790875,9920.992863274425
s_008um_00646_00506-1,6526.252443304126,19140.71684826983
s_008um_00303_00636-1,2580.775016517353,9186.897662452897
s_008um_00540_00185-1,15851.84212473783,15905.103867660804
s_008um_00490_00576-1,4414.410514516897,14618.516825497993
s_008um_00354_00565-1,4675.740701193834,10643.984991110132
s_008um_00723_00510-1,6443.283445442877,21389.715736563518
s_008um_00286_00181-1,15857.873056741726,8487.869249586152
s_008um_00099_00197-1,15309.024613145393,3034.9008138112526
s_008um_00307_00634-1,2640.914919181243,9302.765830022938
s_008um_00039_00140-1,16947.602602166127,1257.2375577557075
s_008um_00621_00369-1,10514.737256684492,18350.712117413936
s_008um_00517_00276-1,13184.584083544807,15273.91834168078
s_008um_00405_00543-1,5340.363524345277,12122.883213352656
s_008um_00290_00574-1,4384.8881505305935,8779.804874758138
s_008um_00190_00627-1,2793.763850899951,5884.322570682876
s_008um_00643_00201-1,15429.555843280532,18918.877536120894
s_008um_00223_00124-1,17495.091142303932,6622.95578085643
s_008um_00693_00320-1,11976.820607536232,20430.680464482986
s_008um_00430_00602-1,3629.0958695112195,12878.773842940136
s_008um_00049_00310-1,11987.196981153527,1625.6605011760778
s_008um_00333_00110-1,17951.889247975192,9828.505246375518
s_008um_00378_00257-1,13678.658151606283,11207.691984210667
s_008um_00609_00237-1,14363.528925008404,17942.265075638392
s_008um_00065_00186-1,15615.447914727769,2037.1474113245772
s_008um_00601_00129-1,17513.746481883445,17661.113985795957
s_008um_00436_00398-1,9587.06665945804,12963.453158701685
s_008um_00673_00426-1,8873.445449401119,19893.54238238015
s_008um_00739_00499-1,6771.396055931829,21851.83516893901
s_008um_00635_00643-1,2522.5552987681162,18879.993457664008
s_008um_00112_00328-1,11489.128540377184,3473.2471577496785
s_008um_00671_00428-1,8814.18311997489,19836.049155755012
s_008um_00354_00652-1,2136.1920139458603,10682.663515782871
s_008um_00747_00445-1,8351.219144716502,22061.621953993454
s_008um_00524_00183-1,15903.26741047871,15437.138130718435
s_008um_00409_00482-1,7122.8726324700865,12212.569730560514
s_008um_00775_00457-1,8013.195129331276,22884.04798811438
s_008um_00408_00414-1,9107.668520006313,12153.199248885663
s_008um_00711_00412-1,9298.79606882832,20996.464160491458
s_008um_00685_00390-1,9929.667868973425,20227.952297429536
s_008um_00268_00223-1,14623.483229275947,7981.056121700169
s_008um_00443_00252-1,13853.049761062783,13103.061081694934
s_008um_00011_00192-1,15416.654093147748,462.97720918743056
s_008um_00759_00451-1,8181.329182005518,22414.469031306027
s_008um_00074_00284-1,12757.38453461517,2343.9607110861284
s_008um_00410_00330-1,11561.085960073642,12174.299873599115
s_008um_00533_00249-1,13979.952733824126,15729.04547506064
s_008um_00166_00174-1,16009.966896162981,4980.968776298449
s_008um_00102_00111-1,17822.066669780175,3083.916560342399
s_008um_00693_00233-1,14516.993067844454,20392.44058439422
s_008um_00307_00155-1,16626.33645374501,9089.419139645153
s_008um_00608_00485-1,7122.5963020851095,18022.393682557667
s_008um_00465_00191-1,15643.919862124074,13718.279173445424
s_008um_00356_00109-1,17991.111790085393,10499.592634626066
s_008um_00447_00414-1,9124.7554099451,13291.64528451889
s_008um_00530_00167-1,16373.114039884702,15605.221032605634
s_008um_00387_00446-1,8164.216384105016,11554.391755382805
s_008um_00288_00223-1,14632.213637026838,8564.985997891254
s_008um_00372_00171-1,16187.41357645763,10994.300519572747
s_008um_00402_00665-1,1777.8733037528605,12089.464470184645
s_008um_00306_00481-1,7106.878002237179,9205.439127351305
s_008um_00266_00168-1,16228.803979146123,7898.126087069914
s_008um_00398_00642-1,2447.4469232664123,11962.504844390885
s_008um_00658_00507-1,6502.328037321132,19491.38339455688
s_008um_00664_00316-1,12080.925858982799,19582.47064773196
s_008um_00033_00358-1,10578.53630914882,1180.053111309068
s_008um_00606_00242-1,14216.222972814092,17856.898152599377
s_008um_00541_00675-1,1547.2039782768338,16150.777115078197
s_008um_00216_00114-1,17784.104161618725,6414.093227011564
s_008um_00711_00486-1,7138.588939141732,21028.96379026141
s_008um_00538_00555-1,5048.495047525559,16010.211259810396
s_008um_00535_00315-1,12053.719953433518,15816.59781715426
s_008um_00499_00172-1,16213.587259157748,14702.445496418874
s_008um_00176_00322-1,11692.32815768202,5339.186674211943
s_008um_00473_00471-1,7472.075099529216,14075.835905981327
s_008um_00156_00510-1,6194.399643994431,4839.4160886686395
s_008um_00647_00429-1,8774.47353030226,19136.010464505864
s_008um_00583_00100-1,18352.799593513704,17122.85338519176
s_008um_00337_00402-1,9426.918020708006,10075.23543442223
s_008um_00582_00426-1,8833.571466856543,17237.506589454035
s_008um_00340_00384-1,9953.776055955697,10154.805365168664
s_008um_00348_00650-1,2191.9288005331955,10506.642439462166
s_008um_00028_00309-1,12007.215095723745,1012.0235221776348
s_008um_00474_00579-1,4319.808059854596,14152.845436250238
s_008um_00355_00347-1,11040.655205055633,10576.244245463604
s_008um_00244_00323-1,11692.870888855343,7324.973172664738
s_008um_00242_00381-1,9998.4556697484,7292.474159530267
s_008um_00485_00402-1,9491.745936520663,14395.56255583338
s_008um_00381_00337-1,11344.012680080832,11330.819402866744
s_008um_00678_00377-1,10306.128318881472,20017.928312199143
s_008um_00168_00580-1,4156.105772010989,5221.068080531008
s_008um_00287_00343-1,11127.69517598529,8589.280689906254
s_008um_00715_00403-1,9563.287130478819,21109.255525986366
s_008um_00611_00486-1,7094.720626726832,18110.394243668492
s_008um_00563_00289-1,12825.103650016186,16622.44655749122
s_008um_00441_00708-1,539.9993365794259,13246.822737556442
s_008um_00518_00461-1,7783.743335971995,15384.912777679347
s_008um_00034_00247-1,13820.425901455817,1159.3430904430104
s_008um_00115_00149-1,16717.870476955883,3480.5740057606135
s_008um_00148_00285-1,12760.527353056728,4505.098375888747
s_008um_00474_00139-1,17166.38389408511,13957.988356584223
s_008um_00364_00576-1,4359.031018508183,10940.772089203307
s_008um_00257_00590-1,3903.313543229696,7823.6327799380915
s_008um_00345_00121-1,17635.85759184484,10183.765439311308
s_008um_00387_00477-1,7259.190075300626,11568.160188730053
s_008um_00466_00624-1,3002.7659201088063,13939.273330444488
s_008um_00225_00188-1,15626.837538873353,6709.94686946281
s_008um_00335_00182-1,15850.04105514556,9918.945919658494
s_008um_00348_00495-1,6716.589625738374,10437.715590437108
s_008um_00225_00558-1,4823.399409052558,6875.213717324765
s_008um_00575_00253-1,13881.496227971766,16956.842044038487
s_008um_00343_00527-1,5780.210709352159,10305.993354989947
s_008um_00594_00543-1,5423.375452587863,17639.35381347536
s_008um_00245_00199-1,15314.320727137789,7298.813563408113
s_008um_00644_00587-1,4161.0168938769675,19117.998950262554
s_008um_00213_00517-1,6015.063368011161,6506.587144116492
s_008um_00103_00371-1,10229.58073778315,3229.7536653448415
s_008um_00473_00326-1,11705.432921256319,14011.622059696338
s_008um_00559_00450-1,8122.845944150687,16576.77411238881
s_008um_00443_00713-1,394.94888650982153,13307.410912904525
s_008um_00545_00408-1,9342.857346455983,16149.586753145024
s_008um_00601_00643-1,2507.5937534248637,17887.735762513348
s_008um_00668_00609-1,3529.433875456775,19828.09567135036
s_008um_00349_00320-1,11826.392372668404,10389.075349533283
s_008um_00430_00426-1,8766.963872429787,12800.724919090471
s_008um_00662_00576-1,4490.001104554729,19638.477544918413
s_008um_00297_00612-1,3278.700222199355,9001.068285785339
s_008um_00477_00303-1,12378.738398810614,14118.202667933625
s_008um_00661_00131-1,17481.479314448385,19413.495934621256
s_008um_00604_00588-1,4114.2457101878135,17951.047640799166
s_008um_00047_00437-1,8277.922491130203,1624.335337415074
s_008um_00363_00121-1,17643.69878386499,10709.306296024937
s_008um_00533_00280-1,13074.77980110171,15742.747359838644
s_008um_00036_00308-1,12039.915773874252,1245.170116382936
s_008um_00354_00429-1,8646.07063417436,10583.514993018414
s_008um_00360_00409-1,9232.618692111833,10749.775102539521
s_008um_00608_00617-1,3269.5458781275343,18080.56812111159
s_008um_00186_00331-1,11433.90007092018,5635.179159440338
s_008um_00151_00438-1,8294.320029129607,4661.206288904206
s_008um_00740_00378-1,10304.07380891122,21827.931168412822
s_008um_00713_00603-1,3724.3451002209576,21138.7092380657
s_008um_00585_00213-1,15053.848676862666,17231.100458734956
s_008um_00052_00139-1,16982.47594073546,1636.412526750071
s_008um_00146_00581-1,4117.241142937883,4579.266351753452
s_008um_00591_00540-1,5509.628509445409,17550.472776053604
s_008um_00104_00107-1,17939.76806963856,3140.524588062068
s_008um_00394_00615-1,3233.7966407447448,11833.766016715854
s_008um_00043_00240-1,14028.78491021894,1418.9996992726064
s_008um_00098_00316-1,11833.41745350544,3059.092315030088
s_008um_00672_00215-1,15033.411472316808,19771.5496262456
s_008um_00516_00267-1,13446.938714195887,15240.746592896186
s_008um_00682_00452-1,8118.3828284880565,20167.64975050592
s_008um_00351_00553-1,5024.723299723263,10551.07939046633
s_008um_00173_00474-1,7252.89425433224,5319.609067933413
s_008um_00333_00317-1,11906.992571305607,9920.637945977898
s_008um_00418_00281-1,12995.3298828151,12386.096214756286
s_008um_00151_00284-1,12791.040426451696,4592.243976774828
s_008um_00667_00595-1,3937.6222027798294,19792.754939511768
s_008um_00581_00441-1,8395.229608800488,17214.93631589003
s_008um_00214_00504-1,6395.029600761173,6529.97223704419
s_008um_00178_00351-1,10846.403094691745,5410.554932457571
s_008um_00213_00426-1,8671.862146780808,6465.927861627121
s_008um_00224_00538-1,5406.823423960053,6837.089390815931
s_008um_00629_00263-1,13613.0926766861,18537.523956213267
s_008um_00215_00164-1,16323.38453264618,6407.240422500522
s_008um_00377_00707-1,540.9840837887069,11378.426827940126
s_008um_00416_00243-1,14104.063908069904,12310.845871392794
s_008um_00255_00513-1,6150.279659293944,7730.89868998306
s_008um_00210_00171-1,16116.770384864003,6264.376590241526
s_008um_00437_00539-1,5471.185326655363,13055.159835548007
s_008um_00259_00644-1,2327.8911150319736,7906.100986260581
s_008um_00628_00546-1,5350.738403787096,18632.989034288043
s_008um_00532_00597-1,3819.893027459738,15853.648544950487
s_008um_00780_00442-1,8453.257830917912,23023.39649349208
s_008um_00351_00316-1,11944.063317622958,10445.683773354189
s_008um_00166_00316-1,11863.157928173445,5044.532420733994
s_008um_00435_00712-1,420.6096823218868,13073.478507715505
s_008um_00344_00642-1,2423.6813809737273,10386.329717011944
s_008um_00079_00296-1,12409.142894236358,2495.3436447643658
s_008um_00558_00367-1,10545.553999655569,16510.93765757734
s_008um_00188_00452-1,7901.7882843239295,5747.686369962294
s_008um_00436_00622-1,3047.9462639666517,13062.767970892626
s_008um_00559_00252-1,13903.7082581593,16489.345617531322
s_008um_00702_00322-1,11922.363899834338,20694.247571423894
s_008um_00468_00225-1,14652.380715111254,13820.92276318221
s_008um_00794_00490-1,7058.2372653726225,23452.993945132548
s_008um_00174_00598-1,3633.2810935568823,5404.277825122511
s_008um_00217_00590-1,3885.725909458876,6655.9690730725715
s_008um_00528_00517-1,6153.356898570987,15701.548240955415
s_008um_00204_00576-1,4288.701761903111,6270.215801617672
s_008um_00242_00380-1,10027.653776595113,7292.027756471366
s_008um_00516_00456-1,7928.833212957287,15324.324695178766
s_008um_00688_00181-1,16033.186650732225,20223.63367269324
s_008um_00623_00120-1,17786.15364455775,18299.372552207366
s_008um_00135_00134-1,17164.683351260985,4057.858344951319
s_008um_00122_00555-1,4865.7192526515055,3866.969098605784
s_008um_00431_00681-1,1323.6401810327884,12942.98929784841
s_008um_00166_00449-1,7979.730768183943,5104.058862654609
s_008um_00253_00546-1,5186.016633174273,7687.237197804654
s_008um_00671_00262-1,13660.634869284359,19763.03495184865
s_008um_00114_00225-1,14497.847616090068,3485.456122254694
s_008um_00584_00620-1,3171.4262192348565,17381.455196043516
s_008um_00254_00234-1,14296.143020121463,7577.210188379315
s_008um_00687_00628-1,2983.235009342039,20390.932559460718
s_008um_00383_00345-1,11111.302882282265,11392.759299442621
s_008um_00668_00281-1,13104.567327399202,19683.82657983977
s_008um_00144_00211-1,14919.799390541913,4355.157294706299
s_008um_00487_00099-1,18340.20638771888,14319.802253614995
s_008um_00710_00222-1,14845.599476714246,20883.81883455772
s_008um_00310_00146-1,16890.484847551095,9173.000925451379
s_008um_00123_00176-1,15932.802394035707,3726.2824065478667
s_008um_00294_00196-1,15423.309872461543,8728.130079806831
s_008um_00021_00293-1,12471.392621516516,800.4286711506999
s_008um_00249_00309-1,12103.857936104587,7464.702199985608
s_008um_00536_00334-1,11499.40892443063,15854.184881430994
s_008um_00122_00251-1,13742.049988830775,3730.706494164247
s_008um_00092_00220-1,14634.263778127544,2840.8219940446656
s_008um_00378_00116-1,17796.25754424234,11145.030437133559
s_008um_00350_00437-1,8410.752883391191,10470.30466636362
s_008um_00234_00549-1,5090.0904324941175,7133.925650473781
s_008um_00287_00667-1,1668.8598415566378,8733.673069552777
s_008um_00279_00672-1,1519.3920769309896,8502.384779498405
s_008um_00381_00628-1,2848.6137460447208,11460.088953037182
s_008um_00033_00391-1,9614.933379396824,1194.8902466630038
s_008um_00433_00636-1,2637.981751516856,12981.412182637441
s_008um_00171_00208-1,15019.195258767988,5142.182392978235
s_008um_00444_00325-1,11721.947532614284,13164.618705153885
s_008um_00700_00531-1,5820.2011655335245,20727.699434392885
s_008um_00118_00144-1,16865.20969476819,3565.9333895751165
s_008um_00605_00522-1,6041.204180331088,17951.142640108916
s_008um_00276_00167-1,16262.368753054703,8189.654714361637
s_008um_00774_00547-1,5385.671484738902,22894.301394406266
s_008um_00351_00623-1,2981.362861672954,10582.203924568388
s_008um_00082_00332-1,11359.200286523277,2599.100177572536
s_008um_00239_00541-1,5325.832192960349,7276.315819071386
s_008um_00283_00478-1,7184.371277635577,8532.680254653102
s_008um_00314_00291-1,12657.878645189674,9354.368517361116
s_008um_00419_00424-1,8820.533809629662,12478.738856175685
s_008um_00352_00342-1,11185.333769945679,10486.44080196834
s_008um_00038_00117-1,17618.939801772773,1217.6936386753612
s_008um_00156_00402-1,9347.6273365539,4791.065969277043
s_008um_00481_00431-1,8643.34020294845,14291.641020164334
s_008um_00579_00499-1,6701.188771387658,17182.1501058902
s_008um_00673_00526-1,5954.295949122761,19937.517782089406
s_008um_00435_00297-1,12535.570936075886,12889.472669079323
s_008um_00520_00634-1,2734.6397076397843,15519.767248087013
s_008um_00260_00582-1,4138.166256779351,7907.638164559003
s_008um_00146_00311-1,12000.415706493499,4458.3484028999555
s_008um_00398_00672-1,1571.7960379386195,11975.821367523384
s_008um_00699_00568-1,4739.767682594355,20714.77002512075
s_008um_00098_00382-1,9906.197377242695,3088.70159320333
s_008um_00617_00149-1,16936.672095251604,18137.002671826536
s_008um_00200_00560-1,4754.027772032455,6146.294743955721
s_008um_00384_00477-1,7257.874038849517,11480.588086938205
s_008um_00445_00198-1,15430.781815175698,13137.505695191638
s_008um_00367_00328-1,11600.67441186203,10918.116126424025
s_008um_00517_00150-1,16863.888658985165,15218.192925049618
s_008um_00509_00270-1,13356.2832172763,15037.731955145116
s_008um_00078_00436-1,8320.711334955378,2528.994123713264
s_008um_00724_00367-1,10618.206258902377,21356.124415104678
s_008um_00098_00213-1,14841.313360659891,3012.8798311897353
s_008um_00200_00138-1,17076.18563956392,5957.6347557577255
s_008um_00066_00260-1,13454.757819724025,2099.5871789267712
s_008um_00527_00468-1,7583.338172294041,15650.703478357813
s_008um_00439_00584-1,4158.472719672915,13133.485979680068
s_008um_00462_00344-1,11175.06527218181,13698.489770594704
s_008um_00028_00203-1,15102.810920856824,964.3508375942145
s_008um_00281_00510-1,6249.275546897472,8488.55930814899
s_008um_00023_00341-1,11070.574709659179,880.418502974539
s_008um_00513_00178-1,16044.479435662768,15113.805003091395
s_008um_00460_00448-1,8137.831304077058,13686.184628081231
s_008um_00194_00265-1,13364.667692166064,5839.236604961124
s_008um_00309_00219-1,14758.1899634942,9176.322958743027
s_008um_00387_00151-1,16778.024866523934,11423.34733512412
s_008um_00380_00333-1,11460.368411309175,11299.849233039464
s_008um_00742_00490-1,7035.425430289556,21935.439248478986
s_008um_00450_00555-1,5009.8347750108915,13441.703479623937
s_008um_00516_00354-1,10906.723569930928,15279.221094896826
s_008um_00114_00312-1,11957.220243609061,3524.46846043542
s_008um_00589_00672-1,1655.8987070802236,17550.310061316286
s_008um_00272_00669-1,1603.8764840585097,8296.719763396031
s_008um_00552_00576-1,4441.659192374725,16428.09778569386
s_008um_00479_00215-1,14949.19150454213,14137.617405505074
s_008um_00678_00432-1,8700.478984686419,20042.11236854186
s_008um_00160_00304-1,12210.945287041843,4863.97750075993
s_008um_00476_00288-1,12816.281374167582,14082.368074418817
s_008um_00492_00220-1,14808.860118994819,14519.338975245111
s_008um_00078_00467-1,7415.59314530514,2542.9095335735165
s_008um_00776_00485-1,7196.292238465517,22925.50110055992
s_008um_00353_00638-1,2544.3994244247133,10647.25082306976
s_008um_00140_00147-1,16787.18065144438,4209.685079147843
s_008um_00658_00366-1,10618.51624611602,19429.343128199038
s_008um_00627_00609-1,3511.4043270021552,18631.54963602618
s_008um_00637_00349-1,11105.647404016283,18808.913788390768
s_008um_00101_00195-1,15368.307159260783,3092.4035901150464
s_008um_00520_00301-1,12455.932088700152,15372.54724655576
s_008um_00654_00390-1,9916.094375202754,19323.15479807252
s_008um_00666_00138-1,17279.243915805757,19562.531512695463
s_008um_00645_00265-1,13561.684640287862,19005.437097465565
s_008um_00556_00657-1,2079.170209355706,16580.6026562153
s_008um_00426_00101-1,18255.23657002216,12539.780050950785
s_008um_00109_00547-1,5093.559330152275,3483.8566088836856
s_008um_00560_00156-1,16707.415342884226,16476.14210361183
s_008um_00458_00327-1,11669.674667014913,13574.191158719112
s_008um_00224_00109-1,17933.621132285152,6645.452729481644
s_008um_00387_00711-1,428.64316142903596,11672.075322460387
s_008um_00319_00519-1,6003.216651107038,9601.850566376082
s_008um_00738_00497-1,6829.337816090068,21821.773545217304
s_008um_00763_00423-1,9000.455951321712,22518.93188673941
s_008um_00203_00351-1,10857.34424002738,6140.456881989178
s_008um_00553_00564-1,4792.374742664641,16451.98542676735
s_008um_00077_00433-1,8407.86658603384,2498.450629259805
s_008um_00653_00199-1,15492.31828303106,19209.900083211596
s_008um_00428_00598-1,3744.9757284467855,12818.624006842563
s_008um_00356_00594-1,3830.0783103199965,10715.257114769647
s_008um_00503_00230-1,14521.65506359259,14844.882982099662
s_008um_00695_00567-1,4767.198692059595,20597.59543641597
s_008um_00649_00534-1,5710.238804671315,19240.59657374273
s_008um_00710_00332-1,11633.904940425882,20932.13942944812
s_008um_00208_00370-1,10304.751307574332,6294.927684346188
s_008um_00127_00207-1,15029.19690235209,3856.977965384513
s_008um_00729_00539-1,5599.420027588347,21577.548158868754
s_008um_00257_00149-1,16779.769313017558,7626.868179984975
s_008um_00129_00210-1,14942.456821718797,3916.7213937614765
s_008um_00149_00394-1,9578.147676992683,4583.1116300711665
s_008um_00104_00213-1,14843.932246856586,3188.0784871510155
s_008um_00302_00406-1,9294.798741176275,9055.261752074446
s_008um_00393_00533-1,5627.012815353755,11768.1696486585
s_008um_00195_00201-1,15234.09628032111,5839.813628091313
s_008um_00665_00361-1,10767.554706919324,19631.45616402689
s_008um_00479_00428-1,8730.047419884067,14231.933304865097
s_008um_00608_00370-1,10479.852016594348,17971.704891915557
s_008um_00619_00548-1,5288.405913630967,18371.201183773705
s_008um_00600_00473-1,7469.391169817879,17783.60948857587
s_008um_00530_00625-1,3001.732197765421,15807.648682892632
s_008um_00563_00343-1,11248.449265347252,16646.288250881724
s_008um_00229_00382-1,9963.564882854314,6913.38806581268
s_008um_00681_00133-1,17431.78804127812,19998.19468093597
s_008um_00728_00404-1,9539.78729192373,21489.111148653545
s_008um_00757_00568-1,4765.2511957315555,22407.398865491567
s_008um_00463_00523-1,5949.670504533452,13806.976578463446
s_008um_00375_00189-1,15663.066710951134,11089.8875570498
s_008um_00521_00133-1,17362.08244212391,15327.448312668392
s_008um_00444_00480-1,7196.614144133482,13233.32969388898
s_008um_00537_00267-1,13456.112219761846,15853.766571362537
s_008um_00086_00139-1,16997.29490963549,2629.2627308654514
s_008um_00387_00539-1,5449.225057194829,11595.695722747352
s_008um_00501_00139-1,17178.14891749663,14746.228481410044
s_008um_00054_00450-1,7901.4199156143295,1834.5563017050454
s_008um_00340_00439-1,8347.978399374606,10179.274122072997
s_008um_00687_00244-1,14193.189580240893,20222.142356878663
s_008um_00163_00229-1,14402.425953425069,4917.994388334949
s_008um_00098_00399-1,9409.81365036631,3096.327895996033
s_008um_00783_00498-1,6819.891732180881,23135.48122775976
s_008um_00257_00315-1,11932.155718876445,7700.9443673017095
s_008um_00690_00369-1,10544.937010164933,20364.655496348692
s_008um_00485_00258-1,13696.19306808354,14331.813500196164
s_008um_00084_00126-1,17376.114302121252,2565.024107072278
s_008um_00746_00576-1,4526.914579454111,22089.89635140543
s_008um_00183_00505-1,6352.2269667274495,5625.418161358004
s_008um_00608_00428-1,8786.577171171059,17997.270431581863
s_008um_00540_00218-1,14888.209737880436,15919.687160975114
s_008um_00320_00627-1,2850.9644306689247,9679.114556357932
s_008um_00393_00467-1,7553.762404646022,11738.863453197928
s_008um_00544_00292-1,12729.205622432823,16069.150352423056
s_008um_00079_00409-1,9109.502053266346,2546.071053091009
s_008um_00589_00499-1,6705.576925860092,17474.0186709161
s_008um_00553_00536-1,5609.702570279257,16439.62178772578
s_008um_00455_00454-1,7960.474468839653,13542.893898287573
s_008um_00405_00416-1,9047.962816930647,12066.51314098703
s_008um_00539_00502-1,6596.06017634017,16015.983567319774
s_008um_00748_00473-1,7534.299203844546,22103.087907973495
s_008um_00305_00344-1,11106.372368717399,9115.224192885147
s_008um_00761_00568-1,4767.008646423419,22524.129698896075
s_008um_00043_00319-1,11721.756556153594,1454.5103002904198
s_008um_00524_00383-1,10063.538976088234,15525.56327199005
s_008um_00472_00547-1,5253.027605841007,14080.300857083274
s_008um_00384_00344-1,11140.938403688851,11421.507815394243
s_008um_00104_00326-1,11544.030625954583,3238.7669595593543
s_008um_00048_00261-1,13417.690239854555,1574.4396164839766
s_008um_00200_00165-1,16287.639035642123,5969.70790029854
s_008um_00217_00342-1,11126.265408425694,6545.175929522504
s_008um_00381_00694-1,922.1801636609696,11489.40237369719
s_008um_00557_00345-1,11187.431382619541,16472.033409410174
s_008um_00276_00610-1,3327.8446354362263,8387.178737186034
s_008um_00249_00208-1,15053.235173607263,7419.620604251026
s_008um_00141_00139-1,17021.26612522505,4235.300671261479
s_008um_00069_00144-1,16843.851151629686,2135.0860191528473
s_008um_00277_00334-1,11386.111387166879,8293.321881145697
s_008um_00269_00647-1,2244.7231320447277,8199.341465050418
s_008um_00054_00142-1,16895.726587321835,1696.1642385782116
s_008um_00399_00188-1,15702.738072268963,11790.125595154663
s_008um_00532_00208-1,15176.72547223702,15681.730722587421
s_008um_00088_00329-1,11449.42820534758,2772.943219835864
s_008um_00577_00331-1,11604.932471749378,17049.64570583747
s_008um_00204_00307-1,12142.581853355106,6149.984309529166
s_008um_00417_00196-1,15476.970759633381,12319.181244557049
s_008um_00101_00245-1,13908.097163991702,3114.835573720257
s_008um_00024_00230-1,14312.531083790012,859.6910143490863
s_008um_00349_00372-1,10308.084197399552,10412.203850610933
s_008um_00089_00166-1,16210.030850683774,2728.9852706370157
s_008um_00273_00223-1,14625.665841123824,8127.039253584603
s_008um_00588_00583-1,4253.156960401684,17481.8781147988
s_008um_00423_00613-1,3304.9314981477455,12679.336180830967
s_008um_00352_00401-1,9462.68520368127,10512.679345580857
s_008um_00240_00213-1,14903.291115707982,7159.077324471103
s_008um_00240_00297-1,12450.328262985855,7196.582656129665
s_008um_00234_00319-1,11805.296906872076,7031.230458956882
s_008um_00783_00447-1,8308.615121849625,23113.139632756414
s_008um_00402_00455-1,7908.041108302684,11996.252269270168
s_008um_00230_00488-1,6869.1680769971745,6989.918517595618
s_008um_00086_00507-1,6251.254004052381,2794.4290697727547
s_008um_00773_00532-1,5823.062888993568,22858.545723711653
s_008um_00630_00108-1,18139.63682641802,18498.429000989796
s_008um_00130_00202-1,15176.528275375958,3942.335099903988
s_008um_00700_00550-1,5265.604404055177,20736.046340931796
s_008um_00014_00272-1,13081.596307724662,586.5796572255506
s_008um_00537_00123-1,17661.085720502153,15790.123330389364
s_008um_00157_00315-1,11888.422573588481,4781.310539783757
s_008um_00519_00690-1,1099.7181970063334,15515.334885281125
s_008um_00273_00184-1,15764.591423990367,8109.644862877883
s_008um_00304_00586-1,4040.7435402047877,9193.82008510622
s_008um_00187_00121-1,17567.025683632535,5570.438802474518
s_008um_00011_00191-1,15445.859934818329,462.5271759546242
s_008um_00429_00295-1,12591.346364560306,12713.429691498663
s_008um_00720_00536-1,5683.035593481083,21313.577284119256
s_008um_00564_00535-1,5643.72374260582,16760.234531968268
s_008um_00575_00494-1,6845.392079963292,17063.195955023064
s_008um_00079_00143-1,16877.41680482223,2426.650121407762
s_008um_00378_00313-1,12043.46719897957,11232.576288167318
s_008um_00225_00409-1,9173.47274278665,6808.667965944922
s_008um_00211_00336-1,11298.837846511458,6367.3197403337235
s_008um_00403_00220-1,14770.016090141144,11921.11355807704
s_008um_00108_00305-1,12159.006401537375,3346.140536498706
s_008um_00201_00578-1,4228.9980463160855,6183.532431380204
s_008um_00513_00333-1,11518.545673875804,15182.362580861121
s_008um_00669_00164-1,16521.31442940443,19661.54331766158
s_008um_00325_00140-1,17072.250217613477,9608.28412277858
s_008um_00116_00159-1,16426.245629204455,3514.2589114960683
s_008um_00129_00126-1,17395.722158246237,3879.069689974187
s_008um_00146_00269-1,13226.88644662659,4439.53588961231
s_008um_00698_00603-1,3717.7499297917107,20700.962480902686
s_008um_00098_00514-1,6052.154414097206,3147.914047241634
s_008um_00490_00294-1,12647.2075868524,14493.710174392845
s_008um_00274_00183-1,15794.231429141419,8138.39603019951
s_008um_00211_00558-1,4817.247522095686,6466.5198533337625
s_008um_00229_00212-1,14927.693537823752,6837.45906760165
s_008um_00121_00171-1,16077.957287460074,3665.640688863117
s_008um_00444_00092-1,18525.919277790428,13061.309714234736
s_008um_00457_00589-1,4020.4352307698236,13661.08426339072
